name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
kansas,2015-05-31,20.7,14.6,17.4,20.7,14.6,17.4,12.5,74.3,0,0,0,,,,,16.9,118.9,1020.5,89.8,16,356.6,30.7,10,,2015-05-31T05:59:20,2015-05-31T20:41:46,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-01,21.7,14.3,17.8,21.7,14.3,17.8,13,74.6,0,0,0,,,,50,22,111.4,1020,53.5,16,325.2,28,9,,2015-06-01T05:58:55,2015-06-01T20:42:28,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-02,25.7,13.4,19.3,25.7,13.4,19.3,15.1,77.6,0,0,0,,,,35.3,25.3,126,1016,42.7,16,257.9,22.1,9,,2015-06-02T05:58:32,2015-06-02T20:43:09,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-03,26.7,19.3,22,28.3,19.3,22,19,83.8,6.71,100,12.5,rain,,,44.6,26.6,116.6,1012,40.5,15.3,248.8,21.6,8,,2015-06-03T05:58:11,2015-06-03T20:43:49,0.51,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-04,28.4,17.2,21.9,30.6,17.2,22.2,18.4,81.9,34.11,100,8.33,rain,,,67.4,31.8,106.8,1014.2,45.9,15.1,171.2,14.8,5,,2015-06-04T05:57:51,2015-06-04T20:44:28,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-05,28.4,17.8,22.8,29.7,17.8,23.2,18,75.7,50.76,100,25,rain,,,64.1,35.8,122.2,1017,35.6,14.7,270.5,23.3,9,,2015-06-05T05:57:34,2015-06-05T20:45:05,0.55,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-06,30.1,20.6,24.7,34,20.6,25.8,20.9,80.5,0.01,100,4.17,rain,,,50.4,23.1,110.7,1014.4,35,16,220.6,19,7,,2015-06-06T05:57:18,2015-06-06T20:45:41,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-07,33.8,24.3,28.5,35.5,24.3,29.5,19.8,60.9,0,0,0,,,,40.4,26.1,220.7,1008,22,15.9,248.4,21.6,7,,2015-06-07T05:57:05,2015-06-07T20:46:16,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-08,31.1,18.8,25.1,30.6,18.8,25.1,17.1,64.9,4.48,100,16.67,rain,,,37.1,22.9,267.5,1011.7,16.8,16,356.2,30.7,10,,2015-06-08T05:56:53,2015-06-08T20:46:50,0.69,Rain,Clear conditions throughout the day with early morning rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-09,33.9,16.8,26.4,34.2,16.8,26.8,17.4,62.2,0,0,0,,,,27.7,17.2,137.4,1010.3,1.7,15.6,356.2,30.7,10,,2015-06-09T05:56:43,2015-06-09T20:47:22,0.74,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-10,35.7,23,29.5,38.5,23,30.9,19.9,58.6,0,0,0,,,,31.7,20.5,169.4,1006.8,4.8,16,297.6,25.5,9,,2015-06-10T05:56:35,2015-06-10T20:47:53,0.8,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-11,33.4,21.9,26.9,36.6,21.9,28.2,20.8,71.2,7.05,100,29.17,rain,,,53.6,32.6,194.3,1004.7,50.7,14.1,281.5,24.3,10,,2015-06-11T05:56:28,2015-06-11T20:48:22,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-12,23.4,18.9,21.2,23.4,18.9,21.2,18,82.4,0.05,100,4.17,rain,,,,20.2,252.2,1010,88,15.9,161.6,14,5,,2015-06-12T05:56:24,2015-06-12T20:48:50,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-13,27.3,19.4,22.5,28.5,19.4,22.6,19.5,84.2,1.51,100,33.33,rain,,,33.5,15.6,104.3,1010.9,89.1,14,153.3,13.2,5,,2015-06-13T05:56:22,2015-06-13T20:49:17,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-14,27.3,21.6,23.6,29.1,21.6,23.8,20.9,85.2,1.72,100,29.17,rain,,,27.7,16.8,141.7,1011.3,59.8,15.6,123.1,10.7,4,,2015-06-14T05:56:21,2015-06-14T20:49:42,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-15,27.7,21.2,23.9,29.3,21.2,24.3,20.2,80.3,2.02,100,16.67,rain,,,38,22.2,205.3,1013.1,66.5,15.8,236.3,20.4,8,,2015-06-15T05:56:22,2015-06-15T20:50:05,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-16,25.7,19.5,22.4,25.7,19.5,22.4,18.7,79.7,0,0,0,,,,31.7,19.3,43.5,1017.7,91.8,15.9,208.6,18,5,,2015-06-16T05:56:25,2015-06-16T20:50:27,1,Overcast,Cloudy skies throughout the day.,cloudy,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-17,30,19,24.8,31.8,19,25.5,20.2,78.1,0,0,0,,,,,15.1,172,1014.5,27.9,12.3,264.6,22.8,8,,2015-06-17T05:56:30,2015-06-17T20:50:47,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-18,27.9,21.2,24.7,30.2,21.2,25.2,21.3,82.4,0.13,100,4.17,rain,,,29.5,21.3,97.8,1013.9,13.7,14.4,187,16.2,6,,2015-06-18T05:56:36,2015-06-18T20:51:05,0.02,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-19,30,17.9,24.1,30.1,17.9,24.2,17.1,67.8,0,0,0,,,,,14.5,102.2,1014.1,1.4,16,355,30.5,10,,2015-06-19T05:56:45,2015-06-19T20:51:22,0.05,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-20,36.3,22,29.3,39.9,22,31.2,20.1,60.3,0,0,0,,,,50.1,33.1,184.5,1008.2,0,16,327.9,28.3,9,,2015-06-20T05:56:55,2015-06-20T20:51:37,0.08,Clear,Clear conditions throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-21,32.9,24,28.7,38.1,24,31.1,21.8,67,0,0,0,,,,53.6,29.9,205,1010.8,21.7,16,310.2,26.8,8,,2015-06-21T05:57:06,2015-06-21T20:51:50,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-22,35.7,24.3,29.9,41.1,24.3,32.5,22.1,65.2,0,0,0,,,,54.9,34.5,194.2,1009.3,19.3,15.9,342.3,29.6,10,,2015-06-22T05:57:20,2015-06-22T20:52:02,0.16,Clear,Clear conditions throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-23,28.1,20.7,23.7,29.3,20.7,23.8,15.7,61.7,0,0,0,,,,38.8,25.9,65.2,1018,47,16,290.8,25.2,9,,2015-06-23T05:57:35,2015-06-23T20:52:11,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-24,35.7,20.1,28.6,39.4,20.1,30.6,20.6,65.8,0,0,0,,,,43.8,29.8,170.4,1015.1,0.2,16,346.1,29.8,9,,2015-06-24T05:57:52,2015-06-24T20:52:19,0.25,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-25,35,26.1,29.5,38.8,26.1,31.7,21.2,62.2,0,0,0,,,,42,23.8,188,1012.4,11,16,199.6,17.3,6,,2015-06-25T05:58:10,2015-06-25T20:52:25,0.3,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-26,28.8,19.5,23,30.3,19.5,23.2,19,79.5,17.91,100,37.5,rain,,,92,24.9,159.4,1014,63.5,15.5,336.1,28.9,10,,2015-06-26T05:58:30,2015-06-26T20:52:29,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-27,28.9,16.7,23.2,28.9,16.7,23.3,16.8,70.4,0,0,0,,,,,16.2,178.1,1017.5,7.9,15.8,352.2,30.5,10,,2015-06-27T05:58:52,2015-06-27T20:52:32,0.39,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-28,32.8,20.4,25.9,32.9,20.4,26,16.5,58.7,0,0,0,,,,40.7,23.5,253.5,1012,1.2,16,345.9,29.9,10,,2015-06-28T05:59:15,2015-06-28T20:52:32,0.43,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-29,30.6,18.3,24.9,30.9,18.3,25,16.9,63.4,0,0,0,,,,33.5,17.5,280.2,1012.6,6.3,15.9,335.1,29,9,,2015-06-29T05:59:40,2015-06-29T20:52:31,0.46,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-06-30,33,19.2,26.1,34,19.2,26.7,18.5,66.3,0,0,0,,,,,16.8,195,1012,2.2,11.1,278.7,24.2,8,,2015-06-30T06:00:06,2015-06-30T20:52:28,0.48,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-01,33.5,21.2,27,36.8,21.2,28.5,21.4,73.4,1.39,100,20.83,rain,,,40.7,25,128.3,1008.6,19.3,14,265.2,23,7,,2015-07-01T06:00:32,2015-07-01T20:52:21,0.5,Rain,Clear conditions throughout the day with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-02,25.7,21.8,23.6,25.7,21.8,23.6,21.1,85.7,0,0,0,,,,33.5,20,55.2,1011.3,86.3,12.4,173.2,15.1,6,,2015-07-02T06:01:01,2015-07-02T20:52:14,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-03,26.8,18.3,22.4,27.6,18.3,22.5,17.7,77.4,13.98,100,37.5,rain,,,,15.6,58.1,1013.3,66.3,12.2,279.1,24.2,8,,2015-07-03T06:01:31,2015-07-03T20:52:05,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-04,28.5,15.7,22.6,29.5,15.7,22.8,17,73.1,0,0,0,,,,,17.7,114.3,1014.6,3.6,11,286.2,24.7,9,,2015-07-04T06:02:03,2015-07-04T20:51:54,0.54,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-05,33.4,20.6,26.8,37.9,20.6,29,21,71.7,0.25,100,4.17,rain,,,37.1,26.5,135.4,1012.4,12.9,13.3,291.7,25.2,9,,2015-07-05T06:02:36,2015-07-05T20:51:42,0.57,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-06,33.3,21,26.5,39.4,21,28.4,22.3,79.1,41.43,100,33.33,rain,,,68.9,26,194.5,1010.6,37.7,13.6,154.2,13.2,5,,2015-07-06T06:03:10,2015-07-06T20:51:27,0.62,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-07,21.3,17.2,19.3,21.3,17.2,19.3,15.7,80.2,54.8,100,29.17,rain,,,52.1,34.5,43.9,1016.9,53.7,9.7,231.8,19.9,8,,2015-07-07T06:03:45,2015-07-07T20:51:10,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-08,21.1,17.8,19.2,21.1,17.8,19.2,16.7,85.6,0.14,100,20.83,rain,,,27.7,19.5,50.6,1014.7,80.5,10.8,235.4,20.5,8,,2015-07-08T06:04:22,2015-07-08T20:50:52,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-09,26.6,16.2,21.2,26.6,16.2,21.2,16.9,78,0,0,0,,,,,21.4,81.5,1016.5,23.9,13.6,226.1,19.3,7,,2015-07-09T06:04:59,2015-07-09T20:50:31,0.79,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-10,23.6,18.3,21,23.6,18.3,21,19.7,92,19.85,100,54.17,rain,,,48.1,22.7,133,1016.8,50.3,11.9,171.4,14.7,6,,2015-07-10T06:05:38,2015-07-10T20:50:09,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-11,32.9,21.4,27.6,38.4,21.4,30,22.1,73.7,0,0,0,,,,40.6,26.9,177.4,1014.4,5.7,15.7,316.2,27.3,9,,2015-07-11T06:06:18,2015-07-11T20:49:44,0.9,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-12,33.9,24.3,29.1,40.9,24.3,32.5,22.3,67.1,0,0,0,,,,38.9,23.1,184,1011.8,0,16,325.6,28,9,,2015-07-12T06:06:59,2015-07-12T20:49:18,0.94,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-13,35.5,25,29.6,47.8,25,34,23.9,72.1,0.05,100,4.17,rain,,,38.7,17.2,184.8,1007.4,6.4,16,308.9,26.5,9,,2015-07-13T06:07:40,2015-07-13T20:48:50,0.97,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-14,35.8,24.3,29.4,43.4,24.3,33.1,23.8,73.8,0,0,0,,,,,10.8,70.4,1008,4.5,16,196.4,17.2,6,,2015-07-14T06:08:23,2015-07-14T20:48:20,0.99,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-15,31.2,21.8,26.7,35.9,21.8,29,23.4,82.9,25.29,100,16.67,rain,,,48,28.5,100,1010.7,12.6,15.1,128.8,11.1,4,,2015-07-15T06:09:06,2015-07-15T20:47:48,1,Rain,Clear conditions throughout the day with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-16,33.9,24.4,29.4,39,24.4,32.8,23,69.7,0,0,0,,,,40.2,24.6,189,1008.4,20.1,15.6,196.7,17,7,,2015-07-16T06:09:51,2015-07-16T20:47:15,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-17,33.9,25,29.8,39.7,25,33.3,22.8,67.2,0,0,0,,,,42.5,26.4,181.3,1008.2,0,16,293.6,25.7,9,,2015-07-17T06:10:36,2015-07-17T20:46:39,0.01,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-18,35.1,25.2,29.7,43.2,25.2,33.9,23.6,70.1,1.83,100,20.83,rain,,,41.4,24.3,151.5,1009.4,27.5,15.8,296.3,25.8,9,,2015-07-18T06:11:22,2015-07-18T20:46:02,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-19,31.9,22.4,27.2,38.2,22.4,29.9,23.2,79.1,3.63,100,16.67,rain,,,33.5,21.3,143.2,1012.1,33.8,15.2,164.5,14,5,,2015-07-19T06:12:09,2015-07-19T20:45:23,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-20,31.8,22.9,27,36.3,22.9,28.7,22.8,79.2,4.86,100,25,rain,,,57.1,18.1,194.4,1011.2,46,15.1,250.7,21.6,8,,2015-07-20T06:12:56,2015-07-20T20:44:42,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-21,26.8,20.1,23.7,27.6,20.1,23.8,18.3,73,0,0,0,,,,,14.4,100.9,1013.9,1.6,16,269.2,23.4,8,,2015-07-21T06:13:44,2015-07-21T20:44:00,0.13,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-22,28.8,17.9,23.7,30.2,17.9,24.1,18.6,74.7,0,0,0,,,,,14.4,50.1,1012.6,10.8,16,316.3,27.4,9,,2015-07-22T06:14:33,2015-07-22T20:43:15,0.17,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-23,31.9,21.8,26.6,36.9,21.8,28.9,22.5,79.4,0,0,0,,,,,16.4,84.5,1012.6,15.9,15.6,313.8,26.9,9,,2015-07-23T06:15:22,2015-07-23T20:42:29,0.22,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-24,37.9,23.9,30.1,46.9,23.9,35.1,24.5,74,0,0,0,,,,,18.2,145,1011.8,5.6,15.8,318,27.6,9,,2015-07-24T06:16:12,2015-07-24T20:41:42,0.27,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-25,33,24.5,28.7,42.2,24.5,32.6,23.3,73,0.01,100,4.17,rain,,,40.7,23.8,115.9,1012.3,10.3,16,150.2,12.9,5,,2015-07-25T06:17:02,2015-07-25T20:40:52,0.31,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-26,34.1,24.2,29,39.6,24.2,31.6,23.4,73.9,4.76,100,16.67,rain,,,33.5,19.8,107.2,1010.8,23.7,15.4,289.4,24.9,9,,2015-07-26T06:17:53,2015-07-26T20:40:01,0.36,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-27,35.1,24.9,29,41,24.9,32.2,23.4,73.4,0,0,0,,,,35.3,26.4,146.1,1010.9,4.8,16,167.7,14.5,5,,2015-07-27T06:18:44,2015-07-27T20:39:09,0.41,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-28,35.8,25.6,30.9,40.6,25.6,34.4,22.7,63.1,0,0,0,,,,40.7,29.5,176.6,1010,0,15.9,327,28.2,9,,2015-07-28T06:19:36,2015-07-28T20:38:14,0.44,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-29,29.9,21.2,25.3,34.6,21.2,26.3,21.1,78.9,45.85,100,29.17,rain,,,40.7,23.1,108.4,1018.5,47.3,14.5,313.9,27.3,10,,2015-07-29T06:20:28,2015-07-29T20:37:19,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-30,30.2,17.9,24.2,29.8,17.9,24.3,18.1,72.7,0,0,0,,,,,10.6,87.6,1021.2,9,14.2,320.1,27.6,9,,2015-07-30T06:21:20,2015-07-30T20:36:21,0.49,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-07-31,32.2,16.9,25.2,33.9,16.9,25.9,19,71.9,0,0,0,,,,,8.6,98.7,1019.4,0,16,322.7,27.8,9,,2015-07-31T06:22:13,2015-07-31T20:35:22,0.5,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-08-01,33.4,21.7,27.6,36,21.7,29.2,21.1,70.3,0,0,0,,,,40.7,19.8,194.6,1015.5,7.7,16,294.1,25.6,9,,2015-08-01T06:23:06,2015-08-01T20:34:22,0.51,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-08-02,33.5,22.9,28.3,36.8,22.9,30,20.6,64.6,0,0,0,,,,35.3,24,196,1011.3,0.2,16,266.2,23,7,,2015-08-02T06:23:59,2015-08-02T20:33:20,0.53,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-08-03,34,22.1,28.1,38.1,22.1,29.9,21.2,68,0,0,0,,,,,17.2,139.1,1011.6,1.7,16,245.9,21.2,8,,2015-08-03T06:24:52,2015-08-03T20:32:17,0.56,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-08-04,30.3,21.7,24.5,34,21.7,25.1,21.6,84.8,24.17,100,25,rain,,,54.8,26,114,1013.3,33.8,14.1,141.4,12.3,4,,2015-08-04T06:25:46,2015-08-04T20:31:12,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-08-05,27.3,21.1,23.4,29.1,21.1,23.7,20.5,84.6,2.59,100,12.5,rain,,,,14.9,85.3,1013.4,49.9,13.4,223.5,19.2,7,,2015-08-05T06:26:40,2015-08-05T20:30:06,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-08-06,28.5,19,23.5,31,19,24,20.2,83,0,0,0,,,,,19.5,117.5,1011.9,45.7,13.4,298.9,25.8,9,,2015-08-06T06:27:34,2015-08-06T20:28:59,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-08-07,32.4,21.7,27.1,37.8,21.7,29.1,22.5,77.5,0,0,0,,,,,15.4,93.5,1010.3,19,14.2,322.1,27.6,9,,2015-08-07T06:28:28,2015-08-07T20:27:50,0.78,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-08-08,32.9,23.4,27.2,39.5,23.4,29.4,22.9,78.5,16.82,100,20.83,rain,,,58.8,35.7,119.4,1009.8,16.2,15.6,222.4,19.2,8,,2015-08-08T06:29:22,2015-08-08T20:26:40,0.83,Rain,Clear conditions throughout the day with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-08-09,33.7,25.5,28.7,41.4,25.5,33.1,24.4,78.4,0.53,100,12.5,rain,,,31.7,16.4,150.4,1010,27.2,15.9,183.6,15.7,7,,2015-08-09T06:30:17,2015-08-09T20:25:29,0.88,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-08-10,29.8,23,27.1,36.4,23,29.2,23.6,82.2,0,0,0,,,,53.6,23.2,270.5,1014,38.1,14.7,285.4,24.5,8,,2015-08-10T06:31:11,2015-08-10T20:24:17,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-08-11,29.3,18.8,24,29.4,18.8,24.1,17.5,69.5,0,0,0,,,,29.5,19.5,158.9,1020.7,0,16,301.4,26.1,9,,2015-08-11T06:32:06,2015-08-11T20:23:03,0.96,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-08-12,30.6,17.2,24.1,30.5,17.2,24.1,17.3,69.9,0,0,0,,,,,7.2,126.6,1021.6,1.6,16,320.4,27.6,9,,2015-08-12T06:33:00,2015-08-12T20:21:48,0.98,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-08-13,30.2,17.3,24.1,30.8,17.3,24.4,17.7,70.2,0,0,0,,,,,17.4,116.7,1019.2,4.8,16,311.5,26.6,9,,2015-08-13T06:33:55,2015-08-13T20:20:32,1,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-08-14,30.8,20.1,24.9,31.6,20.1,25.3,18.2,68.2,0,0,0,,,,,16.8,100.8,1019.5,1.5,16,314.1,27.1,9,,2015-08-14T06:34:50,2015-08-14T20:19:15,1,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-08-15,31.2,17.8,24.7,32.2,17.8,25.2,18.3,70.1,0,0,0,,,,38.7,18.3,99.3,1019.2,1.6,15.2,309.6,26.7,9,,2015-08-15T06:35:45,2015-08-15T20:17:57,0,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-08-16,31.8,17.3,25.1,32.8,17.3,25.6,18.6,69.5,0,0,0,,,,28.9,21.7,110.5,1016.4,0,15.8,309.8,26.8,9,,2015-08-16T06:36:39,2015-08-16T20:16:38,0.02,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2015-08-17,31.7,20.1,26,33.4,20.1,26.8,19.9,70.8,0,0,0,,,,,19.6,133.8,1013.6,7.4,15.8,149.2,12.8,4,,2015-08-17T06:37:34,2015-08-17T20:15:18,0.04,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
